customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3629-ZNKXA,f,1,n,No,17.0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,1 year,,Electronic check,101.8,1752.45,No
4827-LTQRJ,FEMALE,1,y,Yes,66.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),110.6,7210.85,No
7711-YIJWC,fe male,0,YES,Yes,61.0,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank transfer (automatic),84.9,5264.5,No
5482-VXSXJ,Female,0,no,No,22.0,Yes,No,Fiberoptic,No,Yes,No,No,Yes,Yes,2 year,Yes,Mailed check,93.2,2157.3,No
7365-BVCJH,Male,0,No,No,1.0,No,No phone service,Fiber Optic,No,No,No,No,No,No,2 year,Yes,Electronic check,24.4,24.4,No
9620-ENEJV,FEMALE,0,No,No,6.0,Yes,No,Dsl,No,No,No,No,No,No,2 year,No,Credit card (automatic),70.55,433.95,No
4183-WCSEP,fe male,0,n,No,31.0,Yes,No,DSL,No,Yes,No,Yes,No,No,1 Year,Yes,Electronic check,78.45,2435.15,Yes
2378-YIZKA,m,0,Yes,Yes,68.0,Yes,No,fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),85.0,5607.75,No
5498-TXHLF,Male,0,NO,Yes,34.0,Yes,Yes,dsl,No,No,Yes,No,Yes,No,Two Year,No,Electronic check,87.45,2874.15,Yes
0689-DSXGL,FEMALE,0,y,Yes,52.0,Yes,No,dsl,No,Yes,Yes,Yes,No,No,1 year,No,Bank transfer (automatic),85.8,4433.3,No
6818-DJXAA,m,0,n,Yes,10.0,Yes,No,fiber,No,No,Yes,Yes,Yes,No,month to month,Yes,Electronic check,91.1,,No
9722-UJOJR,Female,0,No,Yes,29.0,Yes,No,Dsl,No,No,No,No,No,No,2 year,Yes,Electronic check,70.75,1974.8,Yes
0464-WJTKO,FEMALE,0,YES,Yes,72.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Bank transfer (automatic),20.1,1460.85,No
8902-ZEOVF,Male,0,n,Yes,47.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,No,Mailed check,20.05,951.55,No
6778-EICRF,Female,0,n,Yes,24.0,Yes,Yes,Fiberoptic,Yes,No,No,No,Yes,Yes,month to month,No,Mailed check,74.8,1821.2,No
2662-NNTDK,f,0,no,No,65.0,Yes,Yes,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Credit card (automatic),24.8,1600.95,No
4132-KALRO,FEMALE,0,Yes,No,4.0,Yes,Yes,fiber,No,No,No,Yes,Yes,Yes,month to month,Yes,Mailed check,100.85,399.25,No
3902-FOIGH,Male,1,YES,No,12.0,Yes,Yes,dsl,No,Yes,No,No,Yes,Yes,1 year,Yes,Electronic check,101.35,1218.55,Yes
6772-KSATR,Male,0,YES,No,1.0,Yes,Yes,Dsl,Yes,No,No,No,No,No,2 Year,Yes,Electronic check,81.7,81.7,Yes
7112-OPOTK,FEMALE,0,YES,No,33.0,Yes,No,DSL,No,No,No,No,No,No,1 Year,No,Electronic check,68.25,2171.15,Yes
2874-YXVVA,f,0,NO,,34.0,Yes,No,Dsl,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,105.1,3634.8,No
1245-HARPS,f,0,y,No,14.0,Yes,No,Fiber Optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Mailed check,20.4,292.4,No
4210-QFJMF,m,0,Yes,No,4.0,Yes,No,Dsl,No,No,No,No,No,Yes,1 Year,Yes,Electronic check,79.15,317.25,Yes
4323-ELYYB,Male,0,No,Yes,13.0,Yes,No,Fiberoptic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,No,Mailed check,20.0,218.55,No
4293-ETKAP,Male,0,YES,Yes,65.0,Yes,Yes,dsl,No,Yes,No,Yes,Yes,Yes,month to month,Yes,Bank transfer (automatic),79.4,5071.9,No
6064-PUPMC,f,0,n,,23.0,Yes,No,Fiberoptic,Yes,No,No,Yes,No,No,Two Year,No,Credit card (automatic),57.2,1423.35,No
6504-VBLFL,fe male,0,y,No,55.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2 year,No,Electronic check,58.6,3068.6,No
6322-PJJDJ,Female,0,n,No,49.0,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,94.8,4690.65,No
0330-BGYZE,m,0,No,,60.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,2 Year,,Bank transfer (automatic),,6157.6,No
1085-LDWAM,Male,0,NO,Yes,69.0,Yes,No,Fiberoptic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,Yes,Credit card (automatic),20.35,1442.65,No
7586-ZATGZ,Female,0,Yes,No,40.0,Yes,Yes,dsl,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,84.9,3369.05,No
7197-VOJMM,f,0,NO,No,67.0,Yes,No,Dsl,Yes,Yes,No,Yes,No,Yes,Month-to-Month,,Credit card (automatic),69.2,4671.65,No
3318-OSATS,fe male,1,Yes,No,35.0,Yes,Yes,fiber optic,No,No,No,No,Yes,Yes,2 Year,Yes,Electronic check,95.45,3474.05,Yes
5828-AVIPD,f,0,No,Yes,19.0,Yes,Yes,dsl,No,No,No,Yes,Yes,Yes,2 year,Yes,Electronic check,100.95,1875.55,Yes
1843-TLSGD,m,0,y,Yes,13.0,Yes,No,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,20.85,272.35,No
9626-VFRGG,m,0,no,,41.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,1 year,Yes,Bank transfer (automatic),88.5,3645.05,No
7075-BNDVQ,Male,0,YES,No,4.0,No,No phone service,Dsl,Yes,No,Yes,No,No,No,1 year,No,Mailed check,35.0,135.75,No
9143-CANJF,f,0,Yes,Yes,24.0,Yes,No,fiber optic,Yes,No,No,Yes,No,No,2 year,No,Electronic check,55.15,1319.85,No
7284-BUYEC,f,0,Yes,No,5.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,month to month,Yes,Credit card (automatic),50.95,229.4,No
2041-JIJCI,fe male,0,no,No,5.0,Yes,Yes,fiber,No,Yes,No,No,No,Yes,month to month,Yes,Electronic check,64.0,370.25,No
1086-LXKFY,m,0,NO,Yes,1.0,Yes,No,Dsl,No,No,No,No,No,No,One Year,Yes,Mailed check,69.1,69.1,Yes
4900-MSOMT,f,0,NO,Yes,72.0,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,No,month to month,No,Bank transfer (automatic),80.2,5714.2,No
2229-VWQJH,m,0,YES,No,24.0,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit card (automatic),,1233.25,No
9194-GFVOI,FEMALE,0,No,No,42.0,Yes,Yes,dsl,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,,Credit card (automatic),84.35,3571.6,No
1336-EZFZY,Male,0,Yes,No,4.0,Yes,No,dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Mailed check,20.05,83.3,No
4282-MSACW,Male,0,NO,No,68.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,2 Year,Yes,Credit card (automatic),117.2,8035.95,No
1403-LKLIK,FEMALE,0,Yes,,33.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,20.1,579.4,No
2636-ALXXZ,FEMALE,1,Yes,No,1.0,Yes,No,fiber optic,No,No,No,No,No,No,1 Year,Yes,Electronic check,69.6,69.6,Yes
7774-OJSXI,f,0,No,No,31.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,2 year,Yes,Electronic check,103.45,3066.45,Yes
7786-WBJYI,Male,0,YES,No,4.0,Yes,Yes,Dsl,No,Yes,No,No,No,No,2 year,No,Bank transfer (automatic),77.95,305.55,Yes
0136-IFMYD,Female,1,No,No,69.0,Yes,Yes,dsl,No,Yes,Yes,Yes,Yes,Yes,2 Year,Yes,Electronic check,109.95,7634.25,No
5144-TVGLP,Male,1,Yes,,38.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,month to month,No,Electronic check,94.75,3653,No
9643-AVVWI,f,0,YES,Yes,,Yes,No,Fiberoptic,No,Yes,No,Yes,No,No,1 year,Yes,Electronic check,80.0,241.3,No
0253-ZTEOB,m,0,NO,Yes,48.0,Yes,Yes,fiber optic,No,Yes,No,Yes,Yes,Yes,2 Year,,Electronic check,79.65,3870.3,No
2706-QZIHY,Male,0,Yes,No,15.0,Yes,Yes,Fiberoptic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,No,Mailed check,25.2,387.9,No
6061-PQHMK,m,0,No,No,25.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,No,Credit card (automatic),19.9,527.5,No
9885-CSMWE,Female,1,n,No,1.0,Yes,No,Fiber Optic,No,No,No,No,Yes,No,2 Year,No,Electronic check,78.45,78.45,Yes
6137-MFAJN,Male,0,YES,,48.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,1 Year,Yes,Electronic check,44.8,2104.55,No
9122-UMROB,FEMALE,0,y,No,1.0,Yes,No,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,No,Mailed check,20.3,20.3,No
4232-JGKIY,FEMALE,0,NO,No,1.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,19.2,19.2,No
2402-TAIRZ,Female,0,YES,No,37.0,Yes,No,Fiberoptic,No,Yes,Yes,No,No,No,Month-to-Month,No,Electronic check,80.05,3019.1,No
9659-ZTWSM,Female,1,No,No,66.0,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,1 Year,Yes,Bank transfer (automatic),107.35,7051.95,No
9139-TWBAS,FEMALE,0,no,No,26.0,No,No phone service,dsl,Yes,Yes,Yes,No,Yes,No,1 year,No,Bank transfer (automatic),47.85,1190.5,No
6685-GBWJZ,Male,0,No,No,63.0,Yes,No,Dsl,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Credit card (automatic),70.8,4448.8,No
5016-ETTFF,Female,0,no,No,10.0,No,No phone service,dsl,No,No,Yes,No,No,No,2 Year,No,Mailed check,29.5,255.25,Yes
3866-MDTUB,fe male,0,NO,No,2.0,Yes,No,fiber optic,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,70.75,146.9,Yes
2195-VVRJF,m,1,n,No,18.0,Yes,No,fiber,Yes,No,No,No,No,Yes,2 Year,Yes,Credit card (automatic),59.1,1011.05,No
3913-RDSJZ,Female,0,no,No,64.0,Yes,Yes,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Mailed check,25.55,1714.95,No
8058-JMEQO,f,1,y,No,9.0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic check,,762.5,Yes
4203-QGNZA,Female,0,NO,Yes,28.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Mailed check,20.25,535.35,No
5043-TRZWM,f,0,n,No,1.0,Yes,No,Dsl,No,No,Yes,No,No,No,1 year,No,Electronic check,75.55,75.55,No
0697-ZMSWS,Male,0,Yes,No,4.0,Yes,Yes,fiber optic,No,No,No,No,No,Yes,2 year,Yes,Electronic check,85.65,338.9,Yes
7657-DYEPJ,FEMALE,1,n,,38.0,Yes,No,fiber,No,Yes,Yes,Yes,Yes,No,1 Year,Yes,Credit card (automatic),70.15,2497.35,Yes
9494-BDNNC,FEMALE,0,No,No,66.0,Yes,Yes,dsl,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Electronic check,95.3,6273.4,No
1640-PLFMP,FEMALE,0,No,No,1.0,Yes,No,Dsl,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,70.25,70.25,No
5366-OBVMR,FEMALE,0,No,No,18.0,Yes,No,Fiber Optic,No,No,No,Yes,No,No,month to month,,Mailed check,50.3,908.75,No
8276-MQBYC,m,1,y,,51.0,Yes,Yes,dsl,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,97.8,,Yes
7644-OMVMY,Female,0,No,Yes,0.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,,Mailed check,19.85, ,No
7593-XFKDI,Male,0,no,No,1.0,Yes,No,Fiber Optic,No,No,No,No,No,No,One Year,No,Mailed check,46.3,46.3,Yes
4573-JKNAE,Male,0,YES,Yes,12.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Bank transfer (automatic),19.35,212.3,No
0337-CNPZE,FEMALE,0,y,No,41.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic check,106.3,4443.45,Yes
9817-APLHW,fe male,0,no,No,12.0,Yes,Yes,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Electronic check,25.0,316.2,No
8380-MQINP,Male,0,NO,Yes,55.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Mailed check,20.3,1079.05,No
0840-DFEZH,Female,0,Yes,No,7.0,Yes,Yes,DSL,No,No,No,No,No,No,2 year,,Electronic check,75.35,564.65,No
1513-XNPPH,m,0,y,No,,Yes,No,dsl,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Electronic check,89.4,1095.65,Yes
8690-ZVLCL,f,0,Yes,Yes,68.0,Yes,Yes,fiber,Yes,Yes,Yes,Yes,Yes,Yes,1 Year,No,Credit card (automatic),88.0,6161.9,No
6015-VVHHE,Female,1,YES,No,5.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Two Year,Yes,Credit card (automatic),83.15,446.05,Yes
1125-SNVCK,Male,1,YES,No,49.0,Yes,No,fiber optic,No,No,No,No,No,No,1 year,No,Mailed check,43.8,2106.05,No
0384-LPITE,Male,0,YES,No,40.0,No,No phone service,fiber,Yes,Yes,Yes,No,Yes,Yes,month to month,No,Credit card (automatic),62.05,2511.55,No
4616-EWBNJ,Female,0,YES,No,,Yes,No,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Bank transfer (automatic),20.1,318.6,No
6347-DCUIK,Male,0,No,No,10.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,1 year,Yes,Mailed check,74.15,811.8,Yes
1335-HQMKX,Female,0,y,No,72.0,Yes,Yes,Dsl,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Electronic check,101.35,7323.15,No
2545-EBUPK,Female,1,No,No,2.0,Yes,Yes,Fiberoptic,No,No,No,No,No,Yes,Two Year,Yes,Electronic check,84.05,186.05,No
6923-AQONU,Male,0,Yes,Yes,23.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,20.9,454,No
2172-EJXVF,Male,1,n,No,71.0,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic check,105.9,7521.95,No
0897-FEGMU,m,0,no,No,11.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One Year,Yes,Electronic check,99.5,1056.95,Yes
7663-RGWBC,m,0,NO,No,,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Mailed check,44.15,44.15,Yes
1120-BMWUB,Male,0,no,No,16.0,Yes,No,Fiberoptic,No,Yes,No,Yes,No,No,2 Year,Yes,Mailed check,53.9,834.15,Yes
9124-LHCJQ,Male,0,Yes,No,1.0,Yes,Yes,dsl,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed check,85.45,85.45,Yes
4536-PLEQY,Male,0,NO,No,12.0,Yes,No,Fiber Optic,No,Yes,No,No,No,Yes,One Year,Yes,Credit card (automatic),85.05,999.8,No
7029-IJEJK,f,0,Yes,No,,No,No phone service,fiber optic,Yes,No,No,Yes,No,Yes,Two Year,No,Bank transfer (automatic),44.1,2369.7,No
8871-JLMHM,Male,0,Yes,No,68.0,Yes,Yes,fiber,No,Yes,Yes,Yes,No,No,1 year,No,Credit card (automatic),,6297.65,No
2235-ZGKPT,fe male,0,Yes,Yes,4.0,Yes,Yes,Dsl,No,No,No,No,No,No,2 Year,No,Mailed check,50.85,239.55,Yes
3891-PUQOD,f,0,No,Yes,1.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Two Year,No,Electronic check,59.2,59.2,Yes
5447-VYTKW,f,0,NO,No,27.0,Yes,No,fiber optic,Yes,No,No,Yes,No,No,One Year,No,Mailed check,,1461.45,No
3623-FQBOX,fe male,0,YES,,21.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,19.95,416.4,No
0689-NKYLF,m,0,YES,No,13.0,Yes,No,Fiberoptic,No,No,Yes,No,Yes,No,2 year,Yes,Electronic check,,1060.6,Yes
8659-HDIYE,Male,1,YES,No,64.0,Yes,Yes,fiber,No,Yes,Yes,Yes,No,Yes,Two Year,No,Credit card (automatic),74.65,4869.35,No
3658-KIBGF,fe male,0,no,No,1.0,Yes,No,DSL,Yes,Yes,No,No,No,No,1 year,Yes,Electronic check,54.9,54.9,Yes
3474-BAFSJ,f,0,NO,No,57.0,No,No phone service,fiber,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank transfer (automatic),57.5,3265.95,No
5519-YLDGW,Female,0,no,No,21.0,Yes,Yes,Fiberoptic,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic check,103.9,2254.2,Yes
3865-ZFZIB,Male,0,No,No,19.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,No,Mailed check,19.65,,No
1855-AGAWH,Male,0,n,No,31.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,1 year,Yes,Electronic check,93.8,2939.8,No
7109-CQYUZ,Male,0,Yes,No,52.0,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed check,89.25,4652.4,No
1370-GGAWX,f,0,Yes,No,,Yes,Yes,Dsl,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Electronic check,94.15,4408.45,No
4680-KUTAJ,Male,1,NO,No,11.0,Yes,Yes,dsl,Yes,No,No,No,No,No,Two Year,Yes,Electronic check,55.6,580.8,No
5307-UVGNB,FEMALE,0,Yes,Yes,53.0,No,No phone service,Dsl,Yes,Yes,Yes,No,No,Yes,1 Year,Yes,Bank transfer (automatic),48.7,2495.2,No
4946-EDSEW,m,0,Yes,Yes,11.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,19.25,180.3,Yes
2883-ILGWO,Male,1,YES,No,57.0,Yes,Yes,dsl,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank transfer (automatic),104.9,5913.95,No
2516-VQRRV,FEMALE,1,y,No,2.0,Yes,Yes,dsl,No,No,No,No,No,No,1 year,Yes,Mailed check,75.45,158.4,Yes
7580-UGXNC,FEMALE,1,y,No,2.0,Yes,No,DSL,Yes,Yes,No,No,No,No,2 year,No,Mailed check,54.85,104.2,Yes
3642-BYHDO,FEMALE,0,YES,Yes,71.0,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Bank transfer (automatic),19.9,1389.35,No
9629-NHXFW,Male,0,Yes,Yes,1.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 Year,Yes,Mailed check,19.4,19.4,No
2696-RZVZW,Female,0,n,No,68.0,Yes,Yes,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Credit card (automatic),25.05,1629.2,No
5766-FTRTS,m,0,y,No,72.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1 Year,No,Mailed check,84.45,6033.1,No
0396-HUJBP,fe male,0,NO,No,2.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,19.3,44.4,No
5178-LMXOP,fe male,1,y,No,1.0,Yes,Yes,Dsl,No,No,No,No,Yes,Yes,2 year,Yes,Electronic check,95.1,95.1,Yes
8879-ZKJOF,m,0,NO,No,,Yes,No,fiber,Yes,No,Yes,Yes,Yes,Yes,2 Year,Yes,Bank transfer (automatic),79.85,3320.75,No
6285-FTQBF,Male,0,Yes,Yes,72.0,Yes,Yes,Fiberoptic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Credit card (automatic),25.55,1867.7,No
8185-UPYBR,f,0,y,No,6.0,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,,Electronic check,75.5,438,Yes
4585-HETAI,f,0,No,Yes,4.0,Yes,No,fiber,No,No,Yes,No,No,No,2 year,Yes,Electronic check,73.75,325.45,Yes
7526-BEZQB,FEMALE,0,Yes,No,12.0,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,96.05,1148.1,Yes
1474-JUWSM,FEMALE,0,n,No,58.0,Yes,Yes,fiber optic,Yes,No,No,Yes,No,Yes,2 Year,Yes,Electronic check,,3972.25,No
3530-CRZSB,m,0,No,No,7.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 Year,No,Mailed check,20.65,155.9,No
8498-XXGWA,fe male,0,No,No,65.0,Yes,No,dsl,Yes,No,Yes,No,No,No,month to month,Yes,Mailed check,55.15,3673.15,No
9617-INGJY,fe male,0,y,No,1.0,Yes,No,Dsl,No,No,No,No,No,No,Two Year,Yes,Mailed check,70.6,70.6,No
0621-TSSMU,FEMALE,0,y,No,56.0,Yes,No,Dsl,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Credit card (automatic),19.95,1126.75,No
7234-KMNRQ,f,0,y,No,4.0,Yes,No,Fiberoptic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,2 year,No,Mailed check,19.0,73.45,No
7636-PEPNS,fe male,0,y,Yes,58.0,Yes,No,fiber optic,No,No,No,No,No,No,One Year,Yes,Mailed check,44.1,2413.05,No
4683-WYDOU,FEMALE,0,n,No,62.0,Yes,Yes,fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank transfer (automatic),107.6,6912.7,No
9052-DHNKM,FEMALE,0,n,No,26.0,Yes,Yes,Dsl,Yes,Yes,No,No,No,No,Month-to-Month,No,Electronic check,61.55,1581.95,No
6794-HKIAJ,f,0,n,No,62.0,Yes,Yes,Dsl,Yes,Yes,Yes,No,No,No,2 year,No,Bank transfer (automatic),,5586.45,No
5578-NKCXI,m,0,y,Yes,58.0,Yes,No,fiber,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit card (automatic),99.25,5846.65,No
1642-HMARX,f,0,no,No,68.0,Yes,Yes,Fiberoptic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic check,91.7,6424.7,No
3096-WPXBT,Female,0,No,,61.0,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit card (automatic),100.7,6018.65,No
8434-PNQZX,Male,0,no,No,,Yes,Yes,Dsl,No,No,Yes,Yes,Yes,Yes,2 year,,Credit card (automatic),78.45,3373.4,No
5950-AAAGJ,Male,0,Yes,No,18.0,Yes,Yes,Dsl,No,No,No,No,Yes,No,1 year,No,Bank transfer (automatic),,1537.9,No
4299-OPXEJ,fe male,0,n,No,56.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,month to month,Yes,Bank transfer (automatic),19.55,1080.55,No
4951-UKAAQ,Male,0,y,No,4.0,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,1 Year,Yes,Electronic check,88.95,355.2,Yes
9618-LFJRU,f,0,y,No,4.0,Yes,No,fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1 year,No,Credit card (automatic),20.45,82.85,No
6693-DJWTY,f,0,n,Yes,35.0,Yes,No,fiber optic,Yes,Yes,No,No,No,No,2 year,No,Credit card (automatic),55.6,2016.45,No
0744-GKNGE,Male,0,Yes,Yes,64.0,Yes,Yes,dsl,Yes,No,No,Yes,No,No,One Year,Yes,Bank transfer (automatic),86.8,5327.25,No
6447-EGDIV,fe male,0,n,No,31.0,Yes,No,Fiber Optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.95,683.25,No
1167-OYZJF,Male,1,NO,No,67.0,Yes,No,fiber,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,Yes,Bank transfer (automatic),20.05,1263.05,No
2108-YKQTY,Male,0,No,No,4.0,Yes,No,Dsl,No,Yes,No,No,No,No,Two Year,No,Credit card (automatic),50.7,151.3,Yes
4806-DXQCE,FEMALE,1,Yes,No,70.0,Yes,Yes,fiber,Yes,Yes,Yes,Yes,Yes,Yes,month to month,Yes,Electronic check,113.65,7714.65,No
4918-QLLIW,FEMALE,0,Yes,No,3.0,Yes,No,fiber,No,No,No,No,Yes,No,1 Year,,Credit card (automatic),,188.7,Yes
7056-IMHCC,Female,1,NO,No,53.0,Yes,Yes,Fiberoptic,No,Yes,No,No,Yes,Yes,2 year,Yes,Electronic check,101.9,5549.4,Yes
4854-SSLTN,fe male,0,Yes,Yes,2.0,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,Month-to-Month,No,Mailed check,,130.5,No
5294-DMSFH,m,0,NO,Yes,29.0,Yes,No,Fiberoptic,No,No,No,No,Yes,Yes,month to month,Yes,Credit card (automatic),87.8,,No
